Generation,Fitness
1 , 36.000
2 , 72.000
3 , 96.000
4 , 96.000
5 , 96.000
6 , 96.000
7 , 96.000
8 , 96.000
9 , 96.000
10 , 96.000
11 , 96.000
12 , 96.000
13 , 96.000
14 , 298.000
15 , 346.000
16 , 346.000
17 , 346.000
18 , 346.000
19 , 346.000
20 , 346.000
21 , 346.000
22 , 346.000
23 , 346.000
24 , 346.000
25 , 346.000
26 , 346.000
27 , 346.000
28 , 346.000
29 , 346.000
30 , 346.000
31 , 346.000
32 , 346.000
33 , 346.000
34 , 346.000
35 , 346.000
36 , 346.000
37 , 346.000
38 , 346.000
39 , 346.000
40 , 346.000
41 , 346.000
42 , 346.000
43 , 346.000
44 , 346.000
45 , 346.000
46 , 346.000
47 , 346.000
48 , 346.000
49 , 346.000
50 , 346.000
51 , 346.000
52 , 346.000
53 , 346.000
54 , 346.000
55 , 346.000
56 , 346.000
57 , 346.000
58 , 346.000
59 , 346.000
60 , 346.000
61 , 346.000
62 , 346.000
63 , 346.000
64 , 346.000
65 , 346.000
66 , 346.000
67 , 346.000
68 , 346.000
69 , 346.000
70 , 346.000
71 , 346.000
72 , 346.000
73 , 346.000
74 , 346.000
75 , 346.000
76 , 346.000
77 , 346.000
78 , 346.000
79 , 346.000
80 , 346.000
81 , 346.000
82 , 346.000
83 , 346.000
84 , 346.000
85 , 346.000
86 , 346.000
87 , 346.000
88 , 346.000
89 , 346.000
90 , 346.000
91 , 346.000
92 , 346.000
93 , 346.000
94 , 346.000
95 , 346.000
96 , 346.000
97 , 346.000
98 , 346.000
99 , 346.000
100 , 346.000
101 , 346.000
102 , 346.000
103 , 346.000
104 , 346.000
105 , 346.000
106 , 346.000
107 , 346.000
108 , 346.000
109 , 346.000
110 , 346.000
111 , 346.000
112 , 346.000
113 , 346.000
114 , 346.000
115 , 346.000
116 , 572.000
117 , 572.000
118 , 572.000
119 , 572.000
120 , 572.000
121 , 572.000
122 , 572.000
123 , 572.000
124 , 572.000
125 , 572.000
126 , 572.000
127 , 572.000
128 , 572.000
129 , 572.000
130 , 572.000
131 , 572.000
132 , 572.000
133 , 572.000
134 , 572.000
135 , 572.000
136 , 572.000
137 , 572.000
138 , 572.000
139 , 572.000
140 , 572.000
141 , 572.000
142 , 572.000
143 , 572.000
144 , 572.000
145 , 572.000
146 , 572.000
147 , 572.000
148 , 572.000
149 , 572.000
150 , 572.000
151 , 572.000
152 , 572.000
153 , 572.000
154 , 572.000
155 , 572.000
156 , 572.000
157 , 572.000
158 , 572.000
159 , 572.000
160 , 572.000
161 , 572.000
162 , 572.000
163 , 572.000
164 , 572.000
165 , 572.000
166 , 572.000
167 , 572.000
168 , 572.000
169 , 572.000
170 , 572.000
171 , 572.000
172 , 572.000
173 , 572.000
174 , 572.000
175 , 572.000
176 , 572.000
177 , 572.000
178 , 572.000
179 , 572.000
180 , 572.000
181 , 572.000
182 , 572.000
183 , 572.000
184 , 572.000
185 , 572.000
186 , 572.000
187 , 572.000
188 , 572.000
189 , 572.000
190 , 572.000
191 , 572.000
192 , 572.000
193 , 572.000
194 , 572.000
195 , 572.000
196 , 572.000
197 , 572.000
198 , 572.000
199 , 572.000
200 , 572.000
201 , 572.000
202 , 572.000
203 , 572.000
204 , 572.000
205 , 572.000
206 , 572.000
207 , 572.000
208 , 572.000
209 , 572.000
210 , 572.000
211 , 572.000
212 , 572.000
213 , 572.000
214 , 572.000
215 , 572.000
216 , 572.000
217 , 572.000
218 , 572.000
219 , 572.000
220 , 572.000
221 , 572.000
222 , 572.000
223 , 572.000
224 , 572.000
225 , 572.000
226 , 572.000
227 , 572.000
228 , 572.000
229 , 572.000
230 , 572.000
231 , 572.000
232 , 572.000
233 , 572.000
234 , 572.000
235 , 572.000
236 , 572.000
237 , 572.000
238 , 572.000
239 , 572.000
240 , 572.000
241 , 572.000
242 , 572.000
243 , 572.000
244 , 572.000
245 , 572.000
246 , 572.000
247 , 572.000
248 , 572.000
249 , 572.000
250 , 572.000
251 , 572.000
252 , 572.000
253 , 572.000
