Generation,Fitness
1 , 24.000
2 , 262.000
3 , 262.000
4 , 262.000
5 , 334.000
6 , 334.000
7 , 334.000
8 , 334.000
9 , 334.000
10 , 334.000
11 , 334.000
12 , 334.000
13 , 334.000
14 , 334.000
15 , 334.000
16 , 334.000
17 , 334.000
18 , 334.000
19 , 334.000
20 , 334.000
21 , 334.000
22 , 334.000
23 , 334.000
24 , 334.000
25 , 334.000
26 , 334.000
27 , 334.000
28 , 334.000
29 , 334.000
30 , 334.000
31 , 334.000
32 , 334.000
33 , 334.000
34 , 334.000
35 , 334.000
36 , 334.000
37 , 334.000
38 , 334.000
39 , 334.000
40 , 334.000
41 , 334.000
42 , 334.000
43 , 334.000
44 , 334.000
45 , 334.000
46 , 334.000
47 , 334.000
48 , 334.000
49 , 334.000
50 , 334.000
51 , 334.000
52 , 334.000
53 , 334.000
54 , 334.000
55 , 334.000
56 , 334.000
57 , 334.000
58 , 334.000
59 , 334.000
60 , 334.000
61 , 334.000
62 , 334.000
63 , 334.000
64 , 334.000
65 , 334.000
66 , 334.000
67 , 334.000
68 , 334.000
69 , 334.000
70 , 334.000
71 , 334.000
72 , 334.000
73 , 334.000
74 , 334.000
75 , 334.000
76 , 334.000
77 , 334.000
78 , 334.000
79 , 334.000
80 , 334.000
81 , 334.000
82 , 334.000
83 , 334.000
84 , 334.000
85 , 334.000
86 , 334.000
87 , 334.000
88 , 334.000
89 , 334.000
90 , 334.000
91 , 334.000
92 , 334.000
93 , 334.000
94 , 334.000
95 , 334.000
96 , 334.000
97 , 334.000
98 , 334.000
99 , 334.000
100 , 334.000
101 , 334.000
102 , 334.000
103 , 334.000
104 , 334.000
105 , 334.000
106 , 334.000
107 , 334.000
108 , 334.000
109 , 334.000
110 , 334.000
111 , 334.000
112 , 334.000
113 , 334.000
114 , 334.000
115 , 334.000
116 , 334.000
117 , 334.000
118 , 334.000
119 , 334.000
120 , 334.000
121 , 334.000
122 , 334.000
123 , 334.000
124 , 334.000
125 , 334.000
126 , 334.000
127 , 334.000
128 , 334.000
129 , 334.000
130 , 334.000
131 , 334.000
132 , 334.000
133 , 334.000
134 , 334.000
135 , 334.000
136 , 334.000
137 , 334.000
138 , 334.000
139 , 370.000
140 , 370.000
141 , 370.000
142 , 370.000
143 , 370.000
144 , 370.000
145 , 370.000
146 , 370.000
147 , 370.000
148 , 384.000
149 , 384.000
150 , 384.000
151 , 384.000
152 , 442.000
153 , 442.000
154 , 442.000
155 , 442.000
156 , 442.000
157 , 442.000
158 , 442.000
159 , 442.000
160 , 442.000
161 , 442.000
162 , 442.000
163 , 442.000
164 , 442.000
165 , 442.000
166 , 442.000
167 , 442.000
168 , 442.000
169 , 442.000
170 , 442.000
171 , 442.000
172 , 442.000
173 , 442.000
174 , 442.000
175 , 442.000
176 , 442.000
177 , 442.000
178 , 442.000
179 , 442.000
180 , 442.000
181 , 442.000
182 , 442.000
183 , 442.000
184 , 442.000
185 , 442.000
186 , 442.000
187 , 442.000
188 , 572.000
189 , 572.000
190 , 572.000
191 , 572.000
192 , 572.000
193 , 572.000
194 , 572.000
195 , 572.000
196 , 572.000
197 , 572.000
198 , 572.000
199 , 572.000
200 , 572.000
201 , 572.000
202 , 572.000
203 , 572.000
204 , 572.000
205 , 572.000
206 , 572.000
207 , 572.000
208 , 572.000
209 , 572.000
210 , 572.000
211 , 572.000
212 , 572.000
213 , 572.000
214 , 572.000
215 , 572.000
216 , 572.000
217 , 572.000
218 , 572.000
219 , 572.000
220 , 572.000
221 , 572.000
222 , 572.000
223 , 572.000
224 , 572.000
225 , 572.000
226 , 572.000
227 , 572.000
228 , 572.000
229 , 572.000
230 , 572.000
231 , 572.000
232 , 572.000
233 , 572.000
234 , 572.000
235 , 572.000
236 , 572.000
237 , 572.000
238 , 572.000
239 , 572.000
240 , 572.000
241 , 572.000
242 , 572.000
243 , 572.000
244 , 572.000
245 , 572.000
246 , 572.000
247 , 572.000
248 , 572.000
249 , 572.000
250 , 572.000
251 , 572.000
252 , 572.000
253 , 572.000
254 , 572.000
255 , 572.000
256 , 572.000
257 , 572.000
258 , 572.000
259 , 572.000
260 , 572.000
261 , 572.000
262 , 572.000
263 , 572.000
264 , 572.000
265 , 572.000
266 , 572.000
267 , 572.000
268 , 572.000
269 , 572.000
270 , 572.000
271 , 572.000
272 , 572.000
273 , 572.000
274 , 572.000
275 , 572.000
276 , 572.000
277 , 572.000
278 , 572.000
279 , 572.000
280 , 572.000
281 , 572.000
282 , 572.000
283 , 572.000
284 , 572.000
285 , 572.000
286 , 572.000
287 , 572.000
288 , 572.000
289 , 572.000
290 , 572.000
291 , 572.000
292 , 572.000
293 , 572.000
294 , 572.000
295 , 572.000
296 , 572.000
297 , 572.000
298 , 572.000
299 , 572.000
300 , 572.000
301 , 572.000
302 , 572.000
303 , 572.000
304 , 572.000
305 , 572.000
306 , 572.000
307 , 572.000
308 , 572.000
309 , 572.000
310 , 572.000
311 , 572.000
312 , 572.000
313 , 572.000
314 , 572.000
315 , 572.000
316 , 572.000
317 , 572.000
318 , 572.000
319 , 572.000
320 , 572.000
321 , 572.000
322 , 572.000
323 , 572.000
324 , 572.000
325 , 572.000
326 , 572.000
327 , 572.000
328 , 572.000
329 , 572.000
330 , 572.000
331 , 572.000
332 , 572.000
333 , 572.000
334 , 572.000
335 , 572.000
336 , 572.000
337 , 572.000
338 , 572.000
339 , 572.000
340 , 572.000
341 , 572.000
342 , 572.000
343 , 572.000
344 , 572.000
345 , 572.000
346 , 572.000
347 , 572.000
348 , 572.000
349 , 572.000
350 , 572.000
351 , 572.000
352 , 572.000
353 , 572.000
354 , 572.000
355 , 572.000
356 , 572.000
357 , 572.000
358 , 572.000
359 , 572.000
360 , 572.000
361 , 572.000
362 , 572.000
363 , 572.000
364 , 572.000
365 , 572.000
366 , 572.000
367 , 572.000
368 , 572.000
369 , 572.000
370 , 572.000
371 , 572.000
372 , 572.000
373 , 572.000
374 , 572.000
375 , 572.000
376 , 572.000
377 , 572.000
378 , 572.000
379 , 572.000
380 , 572.000
381 , 572.000
382 , 572.000
383 , 572.000
384 , 572.000
385 , 572.000
386 , 572.000
387 , 572.000
388 , 572.000
389 , 572.000
390 , 572.000
391 , 572.000
392 , 572.000
393 , 572.000
394 , 572.000
395 , 572.000
396 , 572.000
397 , 572.000
398 , 572.000
399 , 572.000
400 , 572.000
401 , 572.000
402 , 572.000
403 , 572.000
404 , 572.000
405 , 572.000
406 , 572.000
407 , 572.000
408 , 572.000
409 , 572.000
410 , 572.000
411 , 572.000
412 , 572.000
413 , 572.000
414 , 572.000
415 , 572.000
416 , 572.000
417 , 572.000
418 , 572.000
419 , 572.000
420 , 572.000
421 , 572.000
422 , 572.000
423 , 572.000
424 , 572.000
425 , 572.000
426 , 572.000
427 , 572.000
428 , 572.000
429 , 572.000
430 , 572.000
431 , 572.000
432 , 572.000
433 , 572.000
434 , 572.000
435 , 572.000
436 , 572.000
437 , 572.000
438 , 572.000
439 , 572.000
440 , 572.000
441 , 572.000
442 , 572.000
443 , 572.000
444 , 572.000
445 , 572.000
446 , 572.000
447 , 572.000
448 , 572.000
449 , 572.000
450 , 572.000
451 , 572.000
452 , 572.000
453 , 572.000
454 , 572.000
455 , 572.000
456 , 572.000
457 , 572.000
458 , 572.000
459 , 572.000
460 , 572.000
461 , 572.000
462 , 572.000
463 , 572.000
464 , 572.000
465 , 572.000
466 , 572.000
467 , 572.000
468 , 572.000
469 , 572.000
470 , 572.000
471 , 572.000
472 , 572.000
473 , 572.000
474 , 572.000
475 , 572.000
476 , 572.000
477 , 572.000
478 , 572.000
479 , 572.000
480 , 572.000
481 , 572.000
482 , 572.000
483 , 572.000
484 , 572.000
485 , 572.000
486 , 572.000
487 , 572.000
488 , 572.000
489 , 572.000
490 , 572.000
491 , 572.000
492 , 572.000
493 , 572.000
494 , 572.000
495 , 572.000
496 , 572.000
497 , 572.000
498 , 572.000
499 , 572.000
500 , 572.000
501 , 572.000
502 , 572.000
503 , 572.000
504 , 572.000
505 , 572.000
506 , 572.000
507 , 572.000
508 , 572.000
509 , 572.000
510 , 572.000
511 , 572.000
512 , 572.000
513 , 572.000
514 , 572.000
515 , 572.000
516 , 572.000
517 , 572.000
518 , 572.000
519 , 572.000
520 , 572.000
521 , 572.000
522 , 572.000
523 , 572.000
524 , 572.000
525 , 572.000
526 , 572.000
527 , 572.000
528 , 572.000
529 , 572.000
530 , 572.000
531 , 572.000
532 , 572.000
533 , 572.000
534 , 572.000
535 , 572.000
536 , 572.000
537 , 572.000
538 , 572.000
539 , 572.000
540 , 572.000
541 , 572.000
542 , 572.000
543 , 572.000
544 , 572.000
545 , 572.000
546 , 572.000
547 , 572.000
548 , 572.000
549 , 572.000
550 , 572.000
551 , 572.000
552 , 572.000
553 , 572.000
554 , 572.000
555 , 572.000
556 , 572.000
557 , 572.000
558 , 572.000
559 , 572.000
560 , 572.000
561 , 572.000
562 , 572.000
563 , 572.000
564 , 572.000
565 , 572.000
566 , 572.000
567 , 572.000
568 , 572.000
569 , 572.000
570 , 572.000
571 , 572.000
572 , 572.000
573 , 572.000
574 , 572.000
575 , 572.000
576 , 572.000
577 , 572.000
578 , 572.000
579 , 572.000
580 , 572.000
581 , 572.000
582 , 572.000
583 , 572.000
584 , 572.000
585 , 572.000
586 , 572.000
587 , 572.000
588 , 572.000
589 , 572.000
590 , 572.000
591 , 572.000
592 , 572.000
593 , 572.000
594 , 572.000
595 , 572.000
596 , 572.000
597 , 572.000
598 , 572.000
599 , 572.000
600 , 572.000
601 , 572.000
602 , 572.000
603 , 572.000
604 , 572.000
605 , 572.000
606 , 572.000
607 , 572.000
608 , 572.000
609 , 572.000
610 , 572.000
611 , 572.000
612 , 572.000
613 , 572.000
614 , 572.000
615 , 572.000
616 , 572.000
617 , 572.000
618 , 572.000
619 , 572.000
620 , 572.000
621 , 572.000
622 , 572.000
623 , 572.000
624 , 572.000
625 , 572.000
626 , 572.000
627 , 572.000
628 , 572.000
629 , 572.000
630 , 572.000
631 , 572.000
632 , 572.000
633 , 572.000
634 , 572.000
635 , 572.000
636 , 572.000
637 , 572.000
638 , 572.000
639 , 572.000
640 , 572.000
641 , 572.000
642 , 572.000
